,user_id,item_id,time_stamp,action_type
52517422,21,914106,627,2
52517423,21,60281,627,0
52517424,21,1106574,627,0
52517425,21,530387,1109,0
52517426,21,778247,1109,0
52517427,21,778247,1109,0
52517428,21,352002,1109,0
52517429,21,123837,1109,0
52517430,21,454374,1109,0
52517431,21,56142,1109,0
52517432,21,778247,1109,0
52517433,21,530387,1109,0
52517434,21,454374,1109,0
52517435,21,778247,1109,0
52517436,21,123837,1109,0
52517437,21,845266,1109,0
52517438,21,509486,1109,0
52517439,21,942460,707,0
52517440,21,942460,707,0
52517441,21,185046,707,0
52517442,21,756864,707,0
52517443,21,388293,707,0
52517444,21,388293,707,0
52517445,21,1008693,1020,0
52517446,21,743769,1020,0
52517447,21,727422,1020,0
52517448,21,419072,716,0
52517449,21,419072,716,0
52517450,21,261667,716,0
52517451,21,419072,716,0
52517452,21,419072,716,0
52517453,21,594046,716,0
52517454,21,419072,716,0
52517455,21,642513,716,0
52517456,21,419072,716,0
52517457,21,594046,716,0
52517458,21,855939,716,0
52517459,21,582764,716,0
52517460,21,419072,716,0
52517461,21,625032,716,0
52517462,21,341662,716,0
52517463,21,642513,716,0
52517464,21,594046,716,0
52517465,21,594046,716,0
52517466,21,419072,716,0
52517467,21,594046,716,0
52517468,21,56142,1020,0
52517469,21,923498,1020,2
52517470,21,923498,1020,0
52517471,21,161196,1020,0
52517472,21,525943,608,0
52517473,21,417530,812,0
52517474,21,662909,608,0
52517475,21,923498,1020,0
52517476,21,461209,608,0
52517477,21,461209,608,0
52517478,21,662909,608,0
52517479,21,461209,608,0
52517480,21,662909,608,0
52517481,21,461209,608,0
52517482,21,484282,608,0
52517483,21,923498,1020,0
52517484,21,134251,1020,0
52517485,21,688296,1019,0
52517486,21,923498,1019,0
52517487,21,580064,1019,0
52517488,21,56142,1019,0
52517489,21,727422,1019,0
52517490,21,689642,1019,0
52517491,21,653068,1019,0
52517492,21,923498,1020,0
52517493,21,56142,1020,0
52517494,21,161196,1020,0
52517495,21,1000618,1020,0
52517496,21,923498,1020,0
52517497,21,134251,1020,0
52517498,21,397569,1020,0
52517499,21,417530,728,0
52517500,21,417530,728,0
52517501,21,417530,728,0
52517502,21,417530,728,2
52517503,21,251313,812,0
52517504,21,923498,1020,0
52517505,21,662909,608,0
52517506,21,1063686,608,0
52517507,21,662909,608,0
52517508,21,295019,608,0
52517509,21,662909,608,0
52517510,21,417530,812,0
52517511,21,251313,812,3
52517512,21,662909,608,0
52517513,21,727422,1020,0
52517514,21,727422,1020,0
52517515,21,134251,1020,0
52517516,21,161196,1020,0
52517517,21,295019,608,0
52517518,21,1095226,608,0
52517519,21,923498,1020,0
52517520,21,727422,1020,0
52517521,21,161196,1020,0
52517522,21,662909,608,2
52517523,21,161196,1020,0
52517524,21,727422,1020,2
52517525,21,161196,1020,0
52517526,21,662909,608,0
52517527,21,662909,608,0
52517528,21,736831,608,0
52517529,21,923498,1020,0
52517530,21,727422,1020,0
52517531,21,161196,1020,0
52517532,21,727422,1020,0
52517533,21,536558,621,0
52517534,21,770271,621,0
52517535,21,161196,1020,0
52517536,21,932013,1020,0
52517537,21,461209,608,0
52517538,21,56142,1020,0
52517539,21,942460,713,0
31473089,22,386010,617,0
31473090,22,778521,617,0
31473091,22,386010,617,0
31473092,22,129300,617,0
31473093,22,386010,617,2
31473094,22,831398,617,0
31473095,22,129300,617,0
31473096,22,129300,617,0
31473097,22,129300,617,0
31473098,22,129300,617,2
31473099,22,386010,617,0
31473100,22,859552,1108,0
31473101,22,373524,1108,0
31473102,22,795767,801,0
31473103,22,770858,705,0
31473104,22,631316,705,0
31473105,22,476585,705,0
31473106,22,603181,801,0
31473107,22,795767,801,0
31473108,22,603181,801,0
31473109,22,1095933,801,0
31473110,22,953787,801,0
31473111,22,358608,813,0
31473112,22,603181,801,2
31473113,22,795767,801,2
31473114,22,603181,801,0
31473115,22,1084253,801,0
31473116,22,795767,801,0
31473117,22,67897,1111,0
31473118,22,67897,1111,0
31473119,22,67897,1111,0
31473120,22,67897,1111,0
31473121,22,67897,1111,0
31473122,22,67897,1111,0
31473123,22,67897,1111,0
31473124,22,67897,1111,0
31473125,22,67897,1111,0
31473126,22,67897,1111,0
31473127,22,67897,1111,0
31473128,22,67897,1111,0
31473129,22,67897,1111,0
31473130,22,67897,1111,0
31473131,22,67897,1111,0
31473132,22,67897,1111,0
31473133,22,67897,1111,0
31473134,22,67897,1111,0
31473135,22,67897,1111,0
31473136,22,67897,1111,0
31473137,22,67897,1111,0
31473138,22,67897,1111,0
31473139,22,67897,1111,0
31473140,22,67897,1111,0
31473141,22,67897,1111,0
31473142,22,67897,1111,0
31473143,22,67897,1111,0
31473144,22,67897,1111,0
31473145,22,67897,1111,0
31473146,22,67897,1111,0
31473147,22,67897,1111,0
31473148,22,67897,1111,0
31473149,22,67897,1111,0
31473150,22,67897,1111,0
31473151,22,67897,1111,0
31473152,22,67897,1111,0
31473153,22,67897,1111,0
31473154,22,67897,1111,0
31473155,22,67897,1111,0
31473156,22,67897,1111,0
31473157,22,67897,1111,0
31473158,22,67897,1111,0
31473159,22,67897,1111,0
31473160,22,67897,1111,0
31473161,22,67897,1111,0
31473162,22,67897,1111,0
31473163,22,67897,1111,0
31473164,22,67897,1111,0
31473165,22,67897,1111,0
31473166,22,67897,1111,0
31473167,22,67897,1111,0
31473168,22,67897,1111,0
31473169,22,67897,1111,0
31473170,22,67897,1111,0
31473171,22,67897,1111,0
31473172,22,67897,1111,0
31473173,22,67897,1111,0
31473174,22,67897,1111,0
31473175,22,67897,1111,0
31473176,22,67897,1111,0
31473177,22,67897,1111,0
31473178,22,795767,803,0
31473179,22,67897,1111,0
31473180,22,67897,1111,0
31473181,22,67897,1111,0
31473182,22,67897,1111,0
31473183,22,67897,1111,0
31473184,22,67897,1111,0
31473185,22,67897,1111,0
31473186,22,67897,1111,0
31473187,22,67897,1111,0
31473188,22,67897,1111,0
31473189,22,67897,1111,0
31473190,22,67897,1111,0
31473191,22,67897,1111,0
31473192,22,67897,1111,0
31473193,22,67897,1111,0
31473194,22,67897,1111,0
31473195,22,67897,1111,0
31473196,22,671970,1111,0
31473197,22,67897,1111,0
31473198,22,67897,1111,0
31473199,22,67897,1111,0
31473200,22,67897,1111,0
31473201,22,67897,1111,0
31473202,22,67897,1111,0
31473203,22,67897,1111,0
31473204,22,67897,1111,0
31473205,22,67897,1111,0
31473206,22,67897,1111,0
31473207,22,67897,1111,0
31473208,22,67897,1111,0
31473209,22,153940,1111,0
31473210,22,67897,1111,0
31473211,22,67897,1111,0
31473212,22,67897,1111,0
31473213,22,67897,1111,0
31473214,22,67897,1111,0
31473215,22,67897,1111,0
31473216,22,67897,1111,0
31473217,22,94609,1111,0
31473218,22,67897,1111,0
31473219,22,67897,1111,0
31473220,22,67897,1111,0
31473221,22,67897,1111,0
31473222,22,67897,1111,0
31473223,22,67897,1111,0
31473224,22,67897,1111,0
31473225,22,67897,1111,0
31473226,22,214794,1111,2
31473227,22,67897,1111,0
31473228,22,67897,1111,0
31473229,22,67897,1111,0
31473230,22,67897,1111,0
31473231,22,67897,1111,0
31473232,22,67897,1111,0
31473233,22,67897,1111,0
31473234,22,67897,1111,0
31473235,22,67897,1111,0
31473236,22,67897,1111,0
31473237,22,67897,1111,0
31473238,22,67897,1111,0
31473239,22,67897,1111,0
31473240,22,67897,1111,0
31473241,22,67897,1111,0
31473242,22,67897,1111,0
31473243,22,67897,1111,0
31473244,22,67897,1111,0
31473245,22,67897,1111,0
31473246,22,67897,1111,0
31473247,22,67897,1111,0
31473248,22,67897,1111,0
31473249,22,67897,1111,0
31473250,22,67897,1111,0
31473251,22,67897,1111,0
31473252,22,67897,1111,0
31473253,22,67897,1111,0
31473254,22,67897,1111,0
31473255,22,67897,1111,0
31473256,22,67897,1111,0
31473257,22,67897,1111,0
31473258,22,67897,1111,0
31473259,22,67897,1111,0
31473260,22,67897,1111,0
31473261,22,67897,1111,0
31473262,22,67897,1111,0
31473263,22,67897,1111,0
31473264,22,67897,1111,0
31473265,22,67897,1111,0
31473266,22,67897,1111,0
31473267,22,67897,1111,0
31473268,22,67897,1111,0
31473269,22,67897,1111,0
31473270,22,67897,1111,0
31473271,22,67897,1111,0
31473272,22,67897,1111,0
31473273,22,67897,1111,0
31473274,22,67897,1111,0
31473275,22,67897,1111,0
31473276,22,67897,1111,0
31473277,22,67897,1111,0
31473278,22,67897,1111,0
31473279,22,67897,1111,0
31473280,22,67897,1111,0
31473281,22,67897,1111,0
31473282,22,67897,1111,0
31473283,22,32967,1111,2
31473284,22,172987,1111,2
31473285,22,51315,1111,2
31473286,22,67897,1111,0
31473287,22,67897,1111,0
31473288,22,67897,1111,0
31473289,22,67897,1111,0
31473290,22,67897,1111,0
31473291,22,67897,1111,0
31473292,22,67897,1111,0
31473293,22,67897,1111,0
31473294,22,67897,1111,0
31473295,22,67897,1111,0
31473296,22,67897,1111,0
31473297,22,67897,1111,0
31473298,22,67897,1111,0
31473299,22,67897,1111,0
31473300,22,67897,1111,0
31473301,22,67897,1111,0
31473302,22,67897,1111,0
31473303,22,67897,1111,0
31473304,22,67897,1111,0
31473305,22,67897,1111,0
31473306,22,67897,1111,0
31473307,22,67897,1111,0
31473308,22,67897,1111,0
31473309,22,67897,1111,0
31473310,22,67897,1111,0
31473311,22,67897,1111,0
31473312,22,67897,1111,0
31473313,22,67897,1111,0
31473314,22,67897,1111,0
31473315,22,67897,1111,0
31473316,22,67897,1111,0
31473317,22,67897,1111,0
31473318,22,67897,1111,0
31473319,22,67897,1111,0
31473320,22,67897,1111,0
31473321,22,67897,1111,0
31473322,22,67897,1111,0
31473323,22,67897,1111,0
31473324,22,67897,1111,0
31473325,22,67897,1111,0
31473326,22,67897,1111,0
31473327,22,67897,1111,0
31473328,22,67897,1111,0
31473329,22,67897,1111,0
31473330,22,67897,1111,0
31473331,22,67897,1111,0
31473332,22,67897,1111,0
31473333,22,67897,1111,0
31473334,22,67897,1111,0
31473335,22,67897,1111,0
31473336,22,67897,1111,0
31473337,22,67897,1111,0
31473338,22,67897,1111,0
31473339,22,67897,1111,0
31473340,22,67897,1111,0
31473341,22,67897,1111,0
31473342,22,67897,1111,0
31473343,22,67897,1111,0
31473344,22,67897,1111,0
31473345,22,67897,1111,0
31473346,22,67897,1111,0
31473347,22,783997,1111,0
31473348,22,67897,1111,0
31473349,22,67897,1111,0
31473350,22,67897,1111,0
31473351,22,67897,1111,0
31473352,22,67897,1111,0
31473353,22,67897,1111,0
31473354,22,67897,1111,0
31473355,22,67897,1111,0
31473356,22,67897,1111,0
31473357,22,67897,1111,0
31473358,22,67897,1111,0
31473359,22,67897,1111,0
31473360,22,67897,1111,0
31473361,22,67897,1111,0
31473362,22,67897,1111,0
31473363,22,67897,1111,0
31473364,22,67897,1111,0
31473365,22,67897,1111,0
31473366,22,67897,1111,0
31473367,22,67897,1111,0
31473368,22,67897,1111,0
31473369,22,67897,1111,0
31473370,22,67897,1111,0
31473371,22,67897,1111,0
31473372,22,67897,1111,0
31473373,22,67897,1111,0
31473374,22,67897,1111,0
31473375,22,67897,1111,0
31473376,22,67897,1111,0
31473377,22,67897,1111,0
31473378,22,67897,1111,0
31473379,22,67897,1111,0
31473380,22,67897,1111,0
31473381,22,67897,1111,0
31473382,22,67897,1111,0
31473383,22,67897,1111,0
31473384,22,126936,1111,0
31473385,22,67897,1111,0
31473386,22,67897,1111,0
31473387,22,67897,1111,0
31473388,22,67897,1111,0
31473389,22,94609,1111,0
31473390,22,67897,1111,0
31473391,22,67897,1111,0
31473392,22,67897,1111,0
31473393,22,67897,1111,0
31473394,22,67897,1111,0
31473395,22,67897,1111,0
31473396,22,67897,1111,0
31473397,22,67897,1111,0
31473398,22,67897,1111,0
31473399,22,67897,1111,0
31473400,22,67897,1111,0
31473401,22,67897,1111,0
31473402,22,67897,1111,0
31473403,22,67897,1111,0
31473404,22,67897,1111,0
31473405,22,67897,1111,0
31473406,22,67897,1111,0
31473407,22,67897,1111,0
31473408,22,67897,1111,0
31473409,22,67897,1111,0
31473410,22,67897,1111,0
31473411,22,67897,1111,0
31473412,22,67897,1111,0
31473413,22,67897,1111,0
31473414,22,67897,1111,0
31473415,22,67897,1111,0
31473416,22,67897,1111,0
31473417,22,67897,1111,0
31473418,22,67897,1111,0
31473419,22,67897,1111,0
31473420,22,67897,1111,0
31473421,22,67897,1111,0
31473422,22,67897,1111,0
31473423,22,67897,1111,0
31473424,22,67897,1111,0
31473425,22,67897,1111,0
31473426,22,67897,1111,0
31473427,22,67897,1111,0
31473428,22,67897,1111,0
31473429,22,67897,1111,0
31473430,22,67897,1111,0
31473431,22,67897,1111,0
31473432,22,67897,1111,0
31473433,22,67897,1111,0
31473434,22,67897,1111,0
31473435,22,67897,1111,0
31473436,22,67897,1111,0
31473437,22,172987,1111,0
31473438,22,67897,1111,0
31473439,22,67897,1111,0
31473440,22,67897,1111,0
31473441,22,67897,1111,0
31473442,22,67897,1111,0
31473443,22,67897,1111,0
31473444,22,214794,1111,0
31473445,22,67897,1111,0
31473446,22,67897,1111,0
31473447,22,67897,1111,0
31473448,22,67897,1111,0
31473449,22,67897,1111,0
31473450,22,67897,1111,0
31473451,22,67897,1111,0
31473452,22,67897,1111,0
31473453,22,67897,1111,0
31473454,22,67897,1111,0
31473455,22,67897,1111,0
31473456,22,67897,1111,0
31473457,22,67897,1111,0
31473458,22,67897,1111,0
31473459,22,67897,1111,0
31473460,22,67897,1111,0
31473461,22,67897,1111,0
31473462,22,67897,1111,0
31473463,22,67897,1111,0
31473464,22,67897,1111,0
31473465,22,67897,1111,0
31473466,22,67897,1111,0
31473467,22,67897,1111,0
31473468,22,783997,1111,0
31473469,22,67897,1111,0
31473470,22,67897,1111,0
31473471,22,67897,1111,0
31473472,22,67897,1111,0
31473473,22,1024557,1111,0
31473474,22,67897,1111,0
31473475,22,67897,1111,0
31473476,22,67897,1111,0
31473477,22,67897,1111,0
31473478,22,67897,1111,0
31473479,22,67897,1111,0
31473480,22,67897,1111,0
31473481,22,67897,1111,0
31473482,22,67897,1111,0
31473483,22,175358,1111,0
31473484,22,67897,1111,0
31473485,22,67897,1111,0
31473486,22,67897,1111,0
31473487,22,67897,1111,0
31473488,22,67897,1111,0
31473489,22,67897,1111,0
31473490,22,67897,1111,0
31473491,22,67897,1111,0
31473492,22,67897,1111,0
31473493,22,67897,1111,0
31473494,22,67897,1111,0
31473495,22,67897,1111,0
31473496,22,67897,1111,0
31473497,22,67897,1111,0
31473498,22,67897,1111,0
31473499,22,67897,1111,0
31473500,22,67897,1111,0
31473501,22,67897,1111,0
31473502,22,67897,1111,0
31473503,22,67897,1111,0
31473504,22,67897,1111,0
31473505,22,67897,1111,0
31473506,22,67897,1111,0
31473507,22,67897,1111,0
31473508,22,67897,1111,0
31473509,22,67897,1111,0
31473510,22,67897,1111,0
31473511,22,67897,1111,0
31473512,22,67897,1111,0
31473513,22,67897,1111,0
31473514,22,67897,1111,0
31473515,22,67897,1111,0
31473516,22,67897,1111,0
31473517,22,67897,1111,0
31473518,22,67897,1111,0
31473519,22,67897,1111,0
31473520,22,67897,1111,0
31473521,22,67897,1111,0
31473522,22,67897,1111,0
31473523,22,67897,1111,0
31473524,22,67897,1111,0
31473525,22,67897,1111,0
31473526,22,67897,1111,0
31473527,22,67897,1111,0
31473528,22,67897,1111,0
31473529,22,67897,1111,0
31473530,22,67897,1111,0
31473531,22,67897,1111,0
31473532,22,67897,1111,0
31473533,22,67897,1111,0
31473534,22,67897,1111,0
31473535,22,67897,1111,0
31473536,22,67897,1111,0
31473537,22,67897,1111,0
31473538,22,67897,1111,0
31473539,22,67897,1111,0
31473540,22,67897,1111,0
31473541,22,67897,1111,0
31473542,22,67897,1111,0
31473543,22,67897,1111,0
31473544,22,67897,1111,0
31473545,22,67897,1111,0
31473546,22,67897,1111,0
31473547,22,67897,1111,0
31473548,22,67897,1111,0
31473549,22,67897,1111,0
31473550,22,67897,1111,0
31473551,22,67897,1111,0
31473552,22,67897,1111,0
31473553,22,67897,1111,0
31473554,22,67897,1111,0
31473555,22,67897,1111,0
31473556,22,67897,1111,0
31473557,22,67897,1111,0
31473558,22,67897,1111,0
31473559,22,94867,617,0
12431190,23,185523,827,0
12431191,23,185523,827,2
12431192,23,1077855,1106,0
12431193,23,222636,1106,0
12431194,23,701811,1106,0
12431195,23,646758,1106,0
12431196,23,1017832,918,0
12431197,23,914592,918,0
12431198,23,945013,1106,0
12431199,23,609944,1106,0
12431200,23,222636,1106,1
12431201,23,206981,1106,0
12431202,23,162052,1106,0
12431203,23,222636,1106,1
12431204,23,765376,1106,0
12431205,23,104082,1106,0
12431206,23,364621,1106,0
12431207,23,239586,1106,0
12431208,23,717189,1031,0
12431209,23,577890,1031,0
12431210,23,396242,1031,0
12431211,23,138412,1031,0
12431212,23,222758,1031,0
12431213,23,927233,1031,0
12431214,23,186806,1031,0
12431215,23,18239,1031,0
12431216,23,330443,805,0
12431217,23,95544,904,0
12431218,23,330443,805,0
12431219,23,186077,904,0
12431220,23,63843,830,0
12431221,23,415129,830,0
12431222,23,1017107,830,0
12431223,23,1087237,830,0
12431224,23,535076,830,0
12431225,23,1017107,830,0
12431226,23,713446,921,0
12431227,23,935222,1008,0
12431228,23,426147,1012,0
12431229,23,933750,1012,0
12431230,23,1077322,1012,0
12431231,23,832705,1012,0
12431232,23,541074,1012,0
12431233,23,985538,1012,0
12431234,23,906144,1012,0
12431235,23,801181,1012,0
12431236,23,938193,1012,0
12431237,23,265516,717,0
12431238,23,902719,717,0
12431239,23,316036,717,0
12431240,23,582107,717,0
12431241,23,596569,717,0
12431242,23,265516,717,2
12431243,23,1104866,717,0
12431244,23,1100206,717,0
12431245,23,265516,717,0
12431246,23,695926,717,0
12431247,23,885834,1012,0
12431248,23,717591,1012,0
12431249,23,160307,1104,0
12431250,23,97347,1104,0
12431251,23,777344,1104,0
12431252,23,889260,1104,0
12431253,23,955204,1104,0
12431254,23,353776,1104,0
12431255,23,906144,1012,0
12431256,23,782608,1012,0
12431257,23,1099232,825,0
12431258,23,1091478,1104,0
12431259,23,1084450,1104,0
12431260,23,1060776,1012,0
12431261,23,782608,1012,0
12431262,23,1077322,1012,0
12431263,23,857532,921,0
12431264,23,941101,1017,0
12431265,23,506491,1017,0
12431266,23,1112042,726,0
12431267,23,722605,1017,0
12431268,23,726384,1017,0
12431269,23,91908,724,0
12431270,23,91908,724,0
12431271,23,619717,1019,0
12431272,23,270592,724,0
12431273,23,1004794,724,0
12431274,23,1100844,724,0
12431275,23,1021512,724,0
12431276,23,480248,724,0
12431277,23,1008710,1019,0
12431278,23,163957,1019,0
12431279,23,1070070,1019,0
12431280,23,91908,724,0
12431281,23,91908,724,0
12431282,23,155765,724,0
12431283,23,91908,724,0
12431284,23,91908,724,2
12431285,23,34848,724,0
12431286,23,288911,724,0
12431287,23,288911,724,0
12431288,23,1021512,724,0
12431289,23,698427,1019,0
12431290,23,468784,1019,0
12431291,23,629348,1019,0
12431292,23,867445,1111,0
12431293,23,452424,1111,0
12431294,23,222636,1111,0
12431295,23,542358,1111,0
12431296,23,867445,1111,0
12431297,23,867445,1111,2
12431298,23,222636,1111,2
12431299,23,406181,1111,0
12431300,23,542358,1111,2
12431301,23,960998,1111,0
12431302,23,784336,1019,0
12431303,23,78463,1019,0
12431304,23,912479,1019,0
12431305,23,91908,724,0
12431306,23,91908,724,0
12431307,23,867445,1111,0
12431308,23,406181,1111,0
12431309,23,222636,1111,0
12431310,23,867445,1111,1
12431311,23,945013,1111,0
12431312,23,542358,1111,0
12431313,23,116611,1111,0
12431314,23,29974,1111,0
12431315,23,582785,1111,0
12431316,23,300235,1019,0
12431317,23,912479,1019,0
12431318,23,277092,1019,0
12431319,23,886983,724,0
12431320,23,914989,724,0
12431321,23,288911,731,0
12431322,23,101054,731,0
12431323,23,516503,623,0
12431324,23,112020,723,0
12431325,23,507445,731,0
12431326,23,924948,723,0
12431327,23,31024,623,0
12431328,23,91908,731,0
12431329,23,91908,723,0
12431330,23,228902,723,0
12431331,23,608700,723,0
12431332,23,579970,723,0
12431333,23,278430,623,0
12431334,23,1043234,723,0
12431335,23,827521,723,0
12431336,23,476998,723,0
12431337,23,288037,623,0
12431338,23,786469,623,0
12431339,23,811343,623,0
12431340,23,649526,731,0
12431341,23,346901,623,0
12431342,23,710121,623,0
12431343,23,426880,623,0
12431344,23,766503,802,0
12431345,23,222636,802,0
12431346,23,337951,623,0
12431347,23,421707,623,0
12431348,23,687553,731,0
12431349,23,829718,623,0
12431350,23,952255,623,0
12431351,23,144494,623,0
12431352,23,91908,731,0
12431353,23,288911,731,0
12431354,23,868583,623,0
12431355,23,579970,723,0
12431356,23,1043234,723,0
12431357,23,924948,723,0
12431358,23,476998,723,0
12431359,23,1043234,723,0
12431360,23,1021512,731,0
12431361,23,91908,723,0
12431362,23,890128,731,0
12431363,23,676058,1106,0
51375142,24,1025619,709,0
51375143,24,458139,709,0
51375144,24,955263,1001,0
51375145,24,198913,1001,0
51375146,24,1063215,1001,0
51375147,24,304095,1001,0
51375148,24,761596,1001,0
51375149,24,564669,1001,0
51375150,24,564669,1001,0
51375151,24,963798,710,0
51375152,24,796936,626,0
51375153,24,796936,626,0
51375154,24,955263,1001,0
51375155,24,515082,709,0
51375156,24,811343,709,0
51375157,24,45635,1010,0
51375158,24,553485,523,0
51375159,24,129323,622,2
51375160,24,1050102,610,0
51375161,24,553485,523,2
51375162,24,247313,1101,0
51375163,24,778894,1111,2
51375164,24,691436,1111,2
51375165,24,798474,1111,0
51375166,24,1069298,1003,2
51375167,24,1069298,1003,0
51375168,24,483627,1003,0
51375169,24,208769,1111,0
51375170,24,1090,1003,0
51375171,24,828646,1111,0
51375172,24,1012457,1003,0
51375173,24,691436,1111,0
51375174,24,339383,1011,2
51375175,24,304095,1007,0
51375176,24,131381,1107,0
51375177,24,67678,828,0
51375178,24,304095,1007,0
51375179,24,948315,1109,0
51375180,24,856794,1109,0
51375181,24,20742,1109,0
51375182,24,700609,1109,0
51375183,24,691436,1109,0
51375184,24,1111566,727,0
51375185,24,666603,727,0
51375186,24,167671,727,0
51375187,24,229889,727,0
51375188,24,617120,727,0
51375189,24,361083,727,0
51375190,24,689658,727,0
51375191,24,1111566,727,0
51375192,24,153163,727,0
51375193,24,617120,727,0
51375194,24,153163,727,0
51375195,24,617120,906,0
51375196,24,832903,1014,2
51375197,24,784167,1109,0
51375198,24,20742,1109,2
51375199,24,407326,1109,0
51375200,24,20742,1109,0
51375201,24,955263,1109,0
51375202,24,61652,709,0
47114688,25,631714,606,0
47114689,25,184485,925,2
47114690,25,838766,925,2
47114691,25,363359,925,2
47114692,25,639458,925,2
47114693,25,1002836,925,2
47114694,25,194078,811,2
47114695,25,727176,811,2
47114696,25,706100,811,0
47114697,25,964588,811,0
47114698,25,1100660,811,0
47114699,25,592878,703,0
47114700,25,335705,906,2
47114701,25,732039,906,2
47114702,25,1071923,906,3
47114703,25,706100,811,0
47114704,25,556334,811,0
47114705,25,194078,811,0
47114706,25,265852,811,0
47114707,25,318153,811,0
47114708,25,577019,811,0
47114709,25,706100,811,2
47114710,25,194078,811,2
47114711,25,511252,811,0
47114712,25,208937,811,0
47114713,25,208937,811,0
47114714,25,81827,811,0
47114715,25,200556,811,0
47114716,25,1070288,811,0
47114717,25,394969,811,0
47114718,25,553054,811,0
47114719,25,694969,811,0
47114720,25,1100660,811,0
47114721,25,727176,811,0
47114722,25,201263,811,0
47114723,25,622432,811,0
47114724,25,540708,811,0
47114725,25,1073202,811,0
47114726,25,98997,811,0
47114727,25,597235,811,0
47114728,25,540708,811,0
47114729,25,435422,811,0
47114730,25,80833,811,0
47114731,25,216366,811,0
47114732,25,611893,811,2
47114733,25,394969,811,0
47114734,25,351467,811,0
47114735,25,611893,811,0
47114736,25,194078,811,0
47114737,25,380184,811,0
47114738,25,351467,811,0
47114739,25,611893,811,0
47114740,25,204084,811,0
47114741,25,597235,811,2
47114742,25,547956,811,2
47114743,25,577019,811,0
47114744,25,706100,811,2
47114745,25,194078,811,2
47114746,25,973902,811,0
47114747,25,1049850,1104,0
47114748,25,960815,514,3
47114749,25,689172,1104,0
47114750,25,272597,1104,0
47114751,25,818996,1104,0
47114752,25,620590,908,2
47114753,25,10743,1104,0
47114754,25,989878,514,3
47114755,25,862862,514,3
47114756,25,869031,1104,0
47114757,25,789446,1104,0
47114758,25,1096480,1104,0
47114759,25,660059,1104,0
47114760,25,1042418,1104,0
47114761,25,179350,1104,0
47114762,25,791185,1104,0
47114763,25,99336,1104,0
47114764,25,543991,1104,0
47114765,25,869031,1104,2
47114766,25,807124,1104,0
47114767,25,129957,514,3
47114768,25,592525,1111,2
47114769,25,895054,1111,2
47114770,25,511252,807,3
47114771,25,886064,1111,2
47114772,25,150091,1111,2
47114773,25,255291,520,0
47114774,25,272389,520,0
47114775,25,241352,520,0
47114776,25,960815,520,0
47114777,25,975401,520,0
47114778,25,770974,520,0
47114779,25,831017,623,3
47114780,25,255291,520,0
47114781,25,547844,1009,3
47114782,25,1038220,520,0
47114783,25,991583,520,0
47114784,25,886064,1110,3
47114785,25,592525,1110,3
47114786,25,991583,520,0
47114787,25,991583,520,0
47114788,25,129957,520,0
47114789,25,926097,520,0
47114790,25,960815,520,0
47114791,25,989878,520,0
47114792,25,862862,520,0
47114793,25,960815,520,0
47114794,25,862862,520,0
47114795,25,862862,520,0
47114796,25,989878,522,0
47114797,25,770974,522,0
47114798,25,932321,522,0
47114799,25,960815,522,0
47114800,25,960815,522,2
47114801,25,632726,522,2
47114802,25,989878,522,2
47114803,25,770974,522,2
47114804,25,862862,522,0
47114805,25,727176,810,3
12546925,26,544103,1103,0
12546926,26,228012,1111,0
12546927,26,228012,1111,0
12546928,26,228012,1111,2
12546929,26,228012,1111,0
12546930,26,228012,1111,0
12546931,26,228012,1111,0
12546932,26,228012,1111,0
12546933,26,228012,1111,0
12546934,26,713695,1103,0
12546935,26,713695,1103,0
12546936,26,544103,1103,0
12546937,26,228012,1103,0
12546938,26,228012,1111,0
12546939,26,713695,1103,0
12546940,26,291894,1103,0
12546941,26,255528,1103,0
12546942,26,228012,1103,0
12546943,26,1047871,1103,0
12546944,26,822628,1103,0
12546945,26,887363,1103,0
12546946,26,713695,1103,0
12546947,26,1047871,1103,0
12546948,26,228012,1103,0
12546949,26,1106109,1111,0
12546950,26,573238,1111,0
12546951,26,228012,1111,0
12546952,26,228012,1111,0
12546953,26,228012,1111,0
12546954,26,228012,1103,0
12546955,26,767899,1103,0
12546956,26,228012,1111,0
12546957,26,441588,1103,0
12546958,26,441588,1103,0
12546959,26,713695,1103,0
12546960,26,228012,1103,0
12546961,26,544103,1103,0
12546962,26,441588,1111,2
12546963,26,228012,1103,0
12546964,26,228012,1110,0
12546965,26,1047871,1110,0
12546966,26,436289,1110,0
12546967,26,441588,1110,0
12546968,26,157387,1110,0
12546969,26,1047871,1110,0
12546970,26,1047871,1110,0
12546971,26,441588,1110,0
12546972,26,544103,1110,0
12546973,26,107407,1110,0
12546974,26,436289,1110,0
12546975,26,228012,1110,0
12546976,26,544103,1110,0
12546977,26,441588,1110,0
12546978,26,441588,1110,0
12546979,26,441588,1110,0
12546980,26,999462,1103,0
52980501,27,1065997,1104,0
52980502,27,481364,1104,0
52980503,27,836076,1104,0
52980504,27,647758,729,0
52980505,27,985532,729,0
52980506,27,646239,729,3
52980507,27,646239,729,0
52980508,27,646239,729,0
52980509,27,985532,729,3
52980510,27,627853,1015,0
52980511,27,235329,1111,0
52980512,27,271900,1111,0
52980513,27,1026042,1111,0
52980514,27,1079763,1111,0
52980515,27,836076,1111,2
52980516,27,895781,1111,0
52980517,27,468579,1111,0
52980518,27,627853,1015,3
